id;title;like;vote_average
102382;The Amazing Spider-Man 2: El poder de Electro;1;6.5
102651;;0;7.0
102840;Sex With Strangers;;5.0
102899;Ant-Man;1;7.0
103328;Holy Motors;;6.9
103370;Madea's Witness Protection;;5.9
103620;Maniac;;
103663;La caza;;7.9
103731;Mud;;7.0
103903;Outside Bet;;5.8
104755;The Lords of Salem;;
104896;A Dog Of Flanders;;6.4
105864;El viaje de Arlo;;6.6
106646;El lobo de Wall Street;1;
106747;Machete Kills;;5.3
106845;Re-Kill;;4.9
107315;Below Zero;;4.4
107811;Noche de marcha;;5.7
107846;Plan de escape;;6.7
107985;Bienvenidos al fin del mundo;;6.7
108346;Dreaming of Joseph Lees;;8.0
109091;El consejero;;5.0
109410;42;;6.8
109414;Juerga hasta el fin;;6.3
109417;La batalla del año;;5.9
109418;Niños grandes 2;0;5.8
109421;Efectos secundarios;;6.4
109424;Capitán Phillips;;7.6
109428;Posesión infernal (Evil Dead);;6.4
109431;Por la cara;0;5.6
109443;Los amos de la noticia;;6.0
109445;Frozen: El reino del hielo;1;7.3
109451;Lluvia de albóndigas 2;0;6.4
109491;Hermosas criaturas;1;5.6
109513;Fuga explosiva;;5.5
109729;The Canyons;;4.1
110402;Qué difícil es ser un dios;;6.7
110415;Rompenieves;;6.7
110683;La dama perversa;;4.3
111190;Dos madres perfectas;;6.1
111794;20 citas;;
112430;;;7.0
112456;Hardflip;;4.7
112937;The Oogieloves in the Big Balloon Adventure;0;2.2
112949;Un lugar donde refugiarse;;6.9
113406;Should've Been Romeo;;0.0
113464;Inchon;;6.5
113947;Las sesiones;;6.6
114065;Down & Out With The Dolls;;0.0
114150;Dando la Nota;1;7.3
114635;The Helpers;;4.1
115210;Stitches;;5.5
115872;La camarera del Titanic;;5.3
116149;Paddington;;7.0
116584;Valley of the Heart's Delight;;7.0
116613;The Sweeney;;5.7
116711;Epic: El mundo secreto;;6.4
116741;Los becarios;1;6.1
116745;La vida secreta de Walter Mitty;;
116977;Foodfight!;;2.3
117251;Asalto al poder;0;6.4
117263;Objetivo: La Casa Blanca;;6.2
117942;Chicas perdidas;;3.5
118340;Guardianes de la galaxia;1;7.9
118452;First Love, Last Rites;;3.0
118612;After;;5.6
118957;Bait (Carnada);;5.3
119283;Parker;;
119450;El amanecer del planeta de los simios;1;7.3
119458;Supercapitalist;;3.5
119657;El Rey de Najayo;;0.0
120467;El gran hotel Budapest;;8.0
121676;Rescate en Damasco;;5.2
121826;El cuarteto;;6.3
121986;Frances Ha;;7.2
122081;Spring Breakers;1;5.0
122906;Una cuestión de tiempo;;7.8
122917;El Hobbit: La batalla de los cinco ejércitos;0;7.1
123553;Cazadores de sombras: Ciudad de hueso;0;6.2
123678;The Act of Killing;;7.5
124459;El increíble Burt Wonderstone;;5.3
124606;Bang;;6.0
125052;Hurricane Streets;;4.8
125123;Entre gigantes.;;4.5
125263;Más allá del límite;;6.0
125490;Antiviral;;5.7
125537;Smiling Fish & Goat On Fire;;7.0
126141;Gatos encaramados;;7.7
126186;Shanghai Calling;;5.7
126319;Ernest y Célestine;;7.6
126509;2016: Obama's America;0;4.6
127493;;;5.1
127560;Un largo viaje;;6.7
127585;X-Men: Días del futuro pasado;1;7.5
127867;Amor por conveniencia;;5.8
127918;The Gatekeepers (Los guardianes);;6.5
129139;Cosas que hacer antes de los 18;;5.5
129670;Nebraska;;7.4
130150;Una vida en tres días;;6.7
131631;Los juegos del hambre: Sinsajo. Parte 1;1;6.6
131634;Los juegos del hambre: Sinsajo. Parte 2;1;6.6
132232;Mamá;;6.0
132316;;;7.3
132344;Antes del anochecer;;7.4
132363;El mayordomo;;7.2
133575;La velocidad de la vida;;4.2
133694;Tierra prometida;;6.0
133698;Llévame a la luna;;
133805;Carrie;1;5.8
133931;Zambezia;;5.3
134371;Atlas Shrugged II: The Strike;0;5.4
134374;Dolor y dinero;;6.1
134411;El mensajero;;5.8
134597;The collection;;5.9
135397;Jurassic World;1;6.5
135595;Tráfico de inocentes;;5.5
136400;2 Guns;;6.6
136795;Cuerpos especiales;;6.5
136797;Need for Speed;0;6.1
136835;Sin escrúpulos;;5.6
137093;;;6.4
137094;Jack Ryan: Operación sombra;;5.9
137106;La LEGO película;;7.5
137113;Al filo del mañana;1;7.6
137321;Cuento de invierno;;6.0
137347;Cerca de la luna;;6.4
137955;Crowsnest;;4.8
138103;Los mercenarios 3;0;6.1
138697;Don Jon;1;5.9
138832;Somos los Miller;;6.8
138843;Expediente Warren: The Conjuring;;7.4
138976;Treachery;;4.8
139038;Paranormal Movie;0;5.4
139715;Detention of the Dead;;4.5
139948;Burn;;6.9
139998;Supporting Characters;;6.7
140300;Kung Fu Panda 3;0;6.7
140823;Al encuentro de Mr. Banks;;7.3
142061;Batman: El regreso del Caballero Oscuro, Parte 2;;7.9
142132;Sugar Town;;5.5
144336;Sabotage;;
144340;Proceso de admisión;;5.4
145220;El tour de los Teleñecos;0;6.2
146198;Triple 9;;5.6
146203;El último exorcismo 2;;4.4
146216;RED 2;0;
146227;Tiempo en Contra;;4.9
146233;Prisioneros;;7.9
146238;Runner Runner;;5.5
146239;¡Menudo fenómeno!;;6.2
146269;The Young Unknowns;;0.0
146304;El reencuentro;;6.7
146631;UFO;;3.1
146882;Elza;;0.0
147441;Exodus: Dioses y reyes;;5.6
147767;Khiladi 786;;4.7
147773;El camino de vuelta;;7.1
150202;Exorcismo en Georgia;;5.6
150211;The Frozen;;4.2
150540;Del revés;1;8.0
150689;Cenicienta;1;6.7
152532;Dallas Buyers Club;;7.9
152599;El sueño de Ellis;;6.2
152601;Her;1;7.9
152737;Agosto;;6.9
152742;La mejor oferta;;7.7
152747;Cuando todo está perdido;;6.6
152760;Monuments Men;;5.8
153158;Metegol;;6.0
153397;;;4.9
153518;Angry Birds: La película;0;5.9
153795;Straight A's;;5.2
156022;The Equalizer (El protector);0;7.1
157058;30 Noches de actividad paranormal con el diablo dentro de la chica del dragón tatuado;0;2.9
157185;Tin Can Man;;2.0
157293;Any Body Can Dance;;5.6
157336;Interstellar;1;8.1
157350;Divergente;1;6.9
157353;Transcendence;1;5.9
157354;Fruitvale Station;;7.3
157386;Aquí y ahora;;6.8
157422;The Wicked Within;;4.2
157544;Exorcismo en el Vaticano;0;4.6
157547;Oculus: el espejo del mal;;6.3
157841;El extraordinario viaje de T.S. Spivet;;6.7
157847;Joe;;
157849;El hombre más buscado;;6.5
157909;Show Me;;5.6
158011;La última llamada;;6.6
158015;La Purga: La noche de las bestias;0;6.0
158150;Ocho lecciones para enamorarse;;5.2
158752;Escape from Tomorrow;;4.8
158852;Tomorrowland: El mundo del mañana;;6.2
158895;This Is Martin Bonner;;6.6
159014;A 20 pasos de la fama;;7.4
159037;The Square (El Midan);;7.8
159770;The Dirties;;6.0
159824;Hotel Transilvania 2;1;6.7
160588;Blue Jasmine;;7.0
161795;Déjà Vu;;8.0
162396;The Big Swap;;0.0
162903;El quinto poder;;5.7
164372;La reina de las nieves;;5.1
164457;La ley del más fuerte;;6.5
164558;One Direction: This Is Us;0;8.0
165864;Hansel y Gretel: La bruja del Bosque Negro;0;4.8
166424;Cuatro fantásticos;0;4.4
166624;El niño que huele a pez;;5.6
167073;Brooklyn;;7.2
168027;Freaky Deaky;;4.9
168259;Fast & Furious 7;0;7.3
168530;¡Vaya patrulla!;;
168672;La gran estafa americana;;6.8
168705;BloodRayne;;3.5
169917;Caminando entre las tumbas;;6.2
170480;The Deported;;0.0
170687;Los Boxtrolls;;6.6
171274;;;6.5
171424;El infierno verde;;5.0
171759;El medallón perdido: Las aventuras de Billy Stone;;5.6
172385;Río 2;0;6.3
172391;Khumba;;5.8
172533;Colegas de copas;;6.0
173224;Along the Roadside;;7.7
173931;Legend of a Rabbit;;3.0
174311;All Is Bright;;5.3
174362;Bending Steel;;5.0
174751;La venganza de Jane;;5.4
175291;Juegos sucios;;6.3
175528;Ligera de equipaje;;5.6
175541;Black Nativity;;5.8
175555;A Madea Christmas;;7.0
175574;Free Birds (Vaya pavos);;5.7
176074;Reality Show;;5.5
176077;Enter the Dangerous Mind;;4.8
176124;Home Run;;6.3
177572;Big Hero 6;1;7.8
177677;Misión: Imposible - Nación secreta;0;7.1
178862;;;7.2
179144;La gran belleza;;7.3
180296;¿Venís juntos?;;5.3
180383;Deceptive Practice: The Mysteries and Mentors of Ricky Jay;;7.1
181283;El niño 44;;6.1
181330;Kevin Hart: Let Me Explain;;7.1
181533;Noche en el museo: El secreto del faraón;0;6.1
181940;Arnolds Park;;0.0
182291;;;6.0
182873;Green Street Hooligans: Underground;0;5.4
183894;;;7.6
184098;En qué piensan los hombres 2;;6.4
184315;Hércules;;5.6
184341;Manos de piedra;;6.1
184345;Paranormal Movie 2;;5.4
184346;Líbranos del mal;;5.9
184374;Cinco de Mayo: La batalla;;5.8
185008;ये जवानी है दीवानी;;7.2
185465;Manito;;5.5
185567;Zulu;;6.7
186935;Heli;;6.2
187017;Infiltrados en la universidad;1;7.0
188161;Mil maneras de morder el polvo;;5.8
188166;Blue Ruin;;6.9
188207;Hércules: El origen de la leyenda;;4.4
188652;The Ghastly Love of Johnny X;;6.6
188927;Star Trek: Más allá;1;6.6
189711;Love in the Time of Monsters;;5.0
190847;Los últimos días en Marte;;5.2
190859;El francotirador;;7.4
190955;Lazos de sangre;;6.0
191229;Iguana;;6.0
191714;The Lunchbox;;7.3
192102;3 días para matar;;6.0
192132;Palo Alto;;6.4
192134;Dom Hemingway;;5.8
192136;Mandela, del mito al hombre;;
192141;Golpe de estado;;6.7
192210;Open Road;;5.2
192577;Capitán Harlock;;6.5
193603;Hayride;;5.1
193610;No hay dos sin tres;;6.2
193613;Metallica: Through the Never;;6.7
193722;R100;;
193756;El único superviviente;;
193893;Vamos de polis;;6.4
194588;Short Cut to Nirvana: Kumbh Mela;;0.0
194662;Birdman o (La inesperada virtud de la ignorancia);1;7.4
195589;Malditos Vecinos;1;6.2
196867;Annie;;6.0
198062;Coffee Town;;6.7
198184;Chappie;0;6.6
198185;El chico del millón de dólares;;6.6
198277;Begin Again;;7.3
198370;Mutual Friends;;0.0
198663;El corredor del laberinto;1;7.0
199373;Caza al asesino;;
199933;Atlas Shrugged Part III: Who is John Galt?;0;3.9
200505;Decisión final;;6.5
201088;Blackhat: Amenaza en la red;;
201132;;;7.2
202575;La casa mágica;;6.3
202604;The Vatican Exorcisms;;4.4
203801;Operación U.N.C.L.E.;;7.1
203833;La ladrona de libros;;7.4
204082;El protector;;6.4
204922;No confíes en nadie;;6.2
205126;Independence Daysaster;;4.2
205220;Philomena;;7.4
205321;Sharknado;0;3.8
205584;Dioses de Egipto;0;5.3
205587;El juez;;7.2
205588;Un traidor como los nuestros;;6.0
205596;The Imitation Game (Descifrando Enigma);1;8.0
205775;En el corazón del mar;;6.5
206197;The Sisterhood of Night;;6.5
206213;Zombie Hunter;;3.5
206284;El destino de Grace;;6.0
206296;Los últimos cinco años;;5.5
206412;Lisa Picard Is Famous;;4.0
206563;;;7.1
206647;007: Spectre;0;6.3
207769;Banshee Chapter;;5.7
208134;Jackass presenta: Bad Grandpa;0;6.0
208763;Transilvania, el imperio prohibido;;4.9
208869;Plastic;;6.1
209112;Batman v. Superman: El amanecer de la justicia;0;5.7
209263;Sobran las palabras;;6.6
209274;Ida;;7.1
209403;Juegos de palabras;;6.4
209451;Jersey Boys;;6.8
210577;;;7.9
210860;Mortdecai;;5.4
211086;Faith Connections;;4.2
211557;Vessel;;5.9
211672;Los Minions;1;6.4
211954;No se aceptan devoluciones;;7.5
214756;Ted 2;0;6.2
215211;Grace de Mónaco;;5.8
215881;Plush;;5.4
215918;1982;;5.0
215924;Los insólitos peces gato;;5.7
216015;Cincuenta sombras de Grey;1;5.2
216282;En el ojo de la tormenta;0;5.8
217708;De caballos y hombres;;6.9
218043;Desaparecidos sin rastro;;3.7
218500;Persecución en Texas;;0.0
218778;Alexander y el día terrible, horrible, espantoso, horroroso;;6.1
219716;Sparkler;;0.0
220488;My Lucky Star;;4.3
220490;Her Cry: La Llorona Investigation;;0.0
222250;A True Story;;6.8
222649;Rosewater;;6.5
222899;¿Qué pasó anoche?;;6.0
222935;Bajo la misma estrella;1;7.6
222936;Aloha;;5.2
223485;Slow West;;6.6
223702;La fiesta de las salchichas;1;5.6
224141;En el bosque;;5.6
224569;El inspector;;2.0
225235;El Geógrafo Ha Vendido El Globo;;7.3
225565;Las Novias de Mis Amigos;;6.1
225574;Sin Escalas;;6.8
225886;Sex Tape: Algo pasa en la nube;0;5.3
226354;The Christmas Candle;;5.8
226458;Backmask;;4.7
226486;Tammy;;5.0
226857;Más allá del amor;;6.7
227156;El dador de recuerdos;;
227159;Cómo acabar sin tu jefe 2;0;6.1
227306;Invencible;;7.3
227348;Paranormal Activity: Los señalados;1;5.2
227707;El secreto del cofre de Midas;;5.1
227719;Project Almanac;;6.4
227735;La gran aventura de Winter el delfín 2;;6.7
227783;Operación Cacahuete;0;5.5
227973;Carlitos y Snoopy: La película de Peanuts;0;6.5
227975;Playa del Futuro;;6.4
228066;Victor Frankenstein;;5.6
228150;Corazones de acero;;7.4
228161;Home - Hogar dulce hogar;;6.8
228165;Bob Esponja: Un héroe fuera del agua;;
228194;Un viaje de diez metros;;7.3
228203;McFarland, USA;;7.4
228205;El viaje más largo;;7.3
228326;El libro de la vida;;7.3
228550;Raymond Did It;;3.2
228967;The Interview;;6.1
228970;Alma salvaje;;7.0
230266;La señorita Julia;;5.9
231576;Ojalá estuviera aquí;;6.4
231617;Signed, Sealed, Delivered;;7.0
232672;Juntos y revueltos;;6.6
232679;Un equipo legendario;;6.3
234212;Demonic;;4.9
235260;Hijo de Dios;;5.9
235271;Addicted;;5.4
236751;El cielo es real;;6.0
238603;Tierra a Eco;;5.7
238615;Eternal;;6.3
238636;Anarchy: La noche de las bestias;0;6.6
239563;St. Vincent;;7.1
239566;I Feel Good: La historia de James Brown;;6.4
239571;Lo mejor de mí;;7.2
239573;Negocios con resaca;;5.0
239678;Ahí os quedáis;;6.5
239897;Dwegons and Leprechauns;0;0.5
240832;Lucy;;6.3
241239;El año más violento;;6.5
241251;Obsesión;;4.1
241254;The Prince;;4.6
241257;Regresión;;5.3
241259;Alicia a Través del Espejo;1;6.5
241554;Una noche para sobrevivir;;6.3
241766;Lords of London;;3.6
241771;Beyond the Lights;;7.0
242083;Hits;;4.9
242095;La señal;;5.8
242166;Cielo rojo;;4.1
242512;Ouija;0;4.9
242575;Buenos días, Ramón;;8.1
242582;Nightcrawler;;7.6
243938;Jacuzzi al pasado 2;0;5.0
243940;El efecto Lázaro;;5.1
244114;Firestorm;;5.9
244267;Orígenes;;7.5
244316;Territorio Grizzly;;5.1
244339;La torre del infierno;;5.8
244403;Sin Timón;;7.4
244534;Happy Christmas;;5.2
244772;The Skeleton Twins;;6.7
244776;The Sleepwalker;;4.1
244783;La vida en una canción;;5.5
244786;Whiplash;1;8.3
245700;Mr. Turner;;6.3
245703;Midnight Special;;6.2
245846;Strangerland;;5.1
245916;Matar al mensajero;;6.6
246403;Tusk;;5.1
246449;Contra lo salvaje;;4.9
246655;X-Men: Apocalipsis;1;6.4
248402;A Fine Step;;4.1
248774;Obvious Child;;6.7
249164;Si decido quedarme;;7.3
250066;Atraco americano;;4.3
250124;The Diary of a Teenage Girl;;
250184;Locker 13;;6.8
250349;Barbacoa de amigos;;
250546;Annabelle;1;5.6
250902;The Image Revolution;;5.7
251321;No llores, vuela;;
251471;A LEGO Brickumentary;;6.4
251979;The Perfect Wave;;4.4
252360;En el nombre del rey 3: La última misión;0;3.3
252512;Mientras seamos jóvenes;;5.8
252680;Desmadre de madres;;5.5
253235;Así nos va;;5.7
253253;Animals;;6.2
253261;Born to Fly: Elizabeth Streb vs. Gravity;;5.0
253290;Butterfly Girl;;0.0
253306;Housebound;;6.5
253331;Lo mejor para ella;;6.5
253412;Everest;;6.7
253450;The Assassin;;6.6
253626;Good Kill;;5.9
254024;El rostro de un ángel;;4.7
254128;San Andrés;;6.0
254470;Dando la Nota: Aún Más Alto;1;6.8
254472;Stung;;4.9
254473;Brick Mansions (La fortaleza);;5.7
254904;La conspiración de noviembre;;6.0
255266;Dry Spell;;6.0
255343;Escobar: Paraíso perdido;;6.1
256040;Bahubali: The Beginning;;7.5
256092;Fuga al límite;;3.9
256274;Así en la tierra como en el infierno;;6.1
256591;;;6.7
256687;Desierto rojo;;4.6
256740;Juego peligroso;;5.3
256917;El maestro del agua;;6.8
256924;Nunca es tarde;;6.6
256961;Superpoli en Las Vegas;;5.0
256962;Little Boy;;7.0
257087;El velo;;4.5
257088;Point Break (Sin límites);;5.5
257091;Dale duro;;5.9
257211;El becario;;7.1
257344;Pixels;0;5.6
257445;Pesadillas;;6.2
257932;;;6.8
258489;La leyenda de Tarzán;;5.5
258509;Alvin y las ardillas: Fiesta sobre ruedas;0;5.8
258755;A escondidas;;7.6
259693;El conjuro 2;;7.0
259694;Mejor... solteras;1;5.9
259943;Regreso a casa;;
260346;Venganza 3;0;6.1
260778;Vaalu;;6.7
260947;Something Wicked;;4.6
261023;Black Mass: Estrictamente criminal;;6.3
262500;La serie Divergente: Insurgente;1;6.2
262504;La serie Divergente: Leal;1;5.9
262543;Autómata;;5.6
263503;Water & Power;;3.0
264644;La habitación;;8.1
264656;Deuda de honor;;6.4
264660;;;7.6
264999;Magic Mike XXL;;6.3
265208;Jugada salvaje;;
266034;La chambre bleue;;6.2
266102;El bailarín del desierto;;6.5
266396;Caza al asesino;0;5.5
266647;Pan: Viaje a Nunca Jamás;;5.9
266856;La teoría del todo;1;7.8
266857;The Work and The Story;;0.0
267860;Objetivo: Londres;;5.8
267935;Mi amigo el gigante;;6.0
268171;Elsa & Fred;;
268238;El nuevo exótico hotel Marigold;;6.3
268917;The Past Is a Grotesque Animal;;5.5
268920;Pisándonos los tacones;;5.4
269057;Bang Bang Baby;;
270303;It Follows;;
270487;¡Ave, César!;;5.7
270554;Echo Dr.;;5.0
270938;Falcon Rising;;5.5
270946;Los Pingüinos de Madagascar;1;6.5
271110;Capitán América: Civil War;1;7.1
271185;Ask Me Anything;;5.5
271331;United Passions;;3.0
271718;Y de repente tú;;5.9
271969;Ben-Hur;;5.3
272693;The DUFF;;6.8
272724;Doc Holliday's Revenge;;3.2
272726;Dude Where's My Dog?;;0.0
272878;Max;;6.8
273248;Los odiosos ocho;1;7.6
273481;Sicario;;7.2
273895;Selma;;7.4
273899;Stonewall;;5.2
274167;Padres por desigual;;5.8
274479;Joy;1;6.4
274758;Give Me Shelter;;0.0
274854;El último cazador de brujas;0;
276907;Legend;;
277216;Straight Outta Compton;1;7.7
277519;Z Storm;;5.8
277685;Eliminado;;5.5
278316;The Sweet Blood of Jesus;;4.1
278348;;;4.8
278927;El libro de la selva;;6.7
279759;Harrison Montgomery;;0.0
280092;Insidious: Capítulo 3;0;6.2
280381;House at the End of the Drive;;0.0
280391;El reino de los monos;;5.3
280871;Ramanujan;;5.0
281189;Gory Gory Hallelujah;0;1.0
281230;Fort McCoy;;6.3
281730;Fugly;;5.3
281957;El renacido;1;7.3
282128;An American in Hollywood;;0.0
283384;La llamada;;5.6
283445;Sinister 2;;
283671;Jungle Shuffle;;6.5
283686;Desde la Oscuridad;;4.6
283708;Lejos de los hombres;;6.6
284293;Siempre Alice;;7.5
284296;Top cinco;;6.3
284536;El jugador;;5.7
285743;The Devil's Carnival: Alleluia!;;6.0
285783;El desafío (The Walk);;6.9
285923;Grindhouse;;6.8
286217;Marte (The Martian);1;7.6
286565;Ciudades de papel;1;6.1
286939;Sanctuary: Quite a Conundrum;;0.0
287424;Maggie;;5.2
287524;Fear Clinic;;4.0
287625;Stories of Our Lives;;0.0
287815;Call + Response;;8.0
287903;Krampus: Maldita Navidad;;5.9
287948;Transporter Legacy;0;5.2
288927;Archaeology of a Woman;;0.0
288980;Libertad;;5.8
289180;H.;;6.5
290370;Mutant World;;2.6
290391;Run, Hide, Die;;3.5
290555;Wolves;;5.7
290595;Las crónicas de Blancanieves: El cazador y la reina del hielo;0;6.0
290751;El secreto de una obsesión;;6.2
290825;Yoga Hosers;;4.7
290864;Kung Fu Jungle;;6.5
291081;Red Riding: 1974;;7.0
291270;Anomalisa;;
291362;Road Hard;;6.6
291805;Ahora me ves 2;1;6.7
291870;Dirty Grandpa;;5.7
292481;Henry & Me;;3.0
292483;Not Cool;;3.7
292539;Food Chains;;7.4
293644;Don Gato: El inicio de la pandilla;;5.3
293646;Los 33;;6.0
293660;Deadpool;1;7.4
293670;El extraño;;7.2
293863;El secreto de Adaline;;7.4
294086;Tiger Orange;;6.4
294254;El corredor del laberinto: Las pruebas;1;6.4
294272;Peter y el Dragón;;6.2
294512;Alpha y Omega: la leyenda de la cueva del diente de sierra;;6.5
294550;The Outrageous Sophie Tucker;;0.0
294600;Last I Heard;;6.0
295886;Un hermano famoso;;6.9
295914;Kurmanjan datka;;0.0
295964;Una buena receta;;6.3
296096;Antes de ti;1;7.6
296098;El puente de los espías;;7.2
296099;Vacaciones;;6.2
296943;The Hadza:  Last of the First;;0.0
297100;The Little Ponderosa Zoo;;2.0
297596;Caza al terrorista;;4.5
297621;There's Always Woodstock;;5.4
297761;Escuadrón suicida;0;5.9
298312;;;6.0
298584;Cabin Fever;;4.4
299145;Dawn Patrol;;5.0
299245;La horca;;4.9
299552;Born Of War;;4.1
299553;Mandíbulas letales;;4.4
299687;La quinta ola;;5.6
300168;Dragon Blade;;5.9
300327;Death Calls;;0.0
300671;13 Horas: Los soldados secretos de Bengasi;;7.0
300673;La hora decisiva;;6.3
300706;Let's Kill Ward's Wife;;5.5
301325;#Horror;;3.3
301351;We Are Your Friends;;6.3
301365;The Neon Demon;;6.4
301748;The Opposite Sex;;4.1
302156;Criminal;;5.7
302579;Naturally Native;;0.0
302688;Mi gran boda griega 2;;5.5
302699;Un espía y medio;;6.2
303858;Money Monster;;6.5
304357;La dama de oro;;7.3
304410;La familia Bélier;;7.0
306667;Horse Camp;;5.5
306745;Freeheld, un amor incondicional;;7.1
307081;Redención (Southpaw);1;7.3
308467;Roadside;;4.2
308529;Kickboxer: Venganza;;4.5
308531;Ninja Turtles: Fuera de las sombras;0;5.8
308639;Dope;;7.2
309425;El poder de la cruz;;6.6
309503;Zipper;;5.5
309809;El Principito;;
309919;The Curse of Downers Grove;;4.4
310131;La bruja;;6.3
310569;Una segunda madre;;7.8
310706;Black Water Transit;;0.0
310933;Bleeding Hearts;0;2.0
312113;Black November;;6.4
312221;Creed. La leyenda de Rocky;1;7.3
312791;GirlHouse;;5.2
312793;The Walking Deceased;;
313922;Green Room;;6.7
314365;Spotlight;1;7.8
314385;Frente al mar;;5.4
315011;Shin Godzilla;;6.5
315664;Florence Foster Jenkins;;6.6
316002;Un accidente llamado amor;;3.9
316152;Los hombres libres de Jones;;6.6
316727;Election: La noche de las bestias;;6.1
317930;Compadres;;
318040;Bizarre;;6.2
318846;La Gran Apuesta;;7.3
318850;El Joven Mesias;;6.4
319069;Censored Voices;;
319888;Eddie el Águila;;7.2
319910;Broken Horses;;5.0
320146;Creative Control;;5.4
320435;UnDivided;;0.0
321258;;;5.8
321697;Steve Jobs;1;6.8
321741;La verdad duele;;7.0
322194;Subconscious;;3.4
322443;Madera;;4.1
322745;Counting;;8.3
323270;The Horror Network Vol. 1;;5.0
323271;Unsullied;;3.0
323675;Infiltrados en Miami;1;6.1
323676;Es la jefa;;5.5
323677;El héroe de Berlín;;7.1
323967;Walter;;5.3
324322;They Will Have to Kill Us First;;5.0
324352;Anderson's Cross;;0.0
324668;Jason Bourne;1;5.9
325123;Teeth and Blood;;3.0
325133;Malditos Vecinos 2;0;5.6
325140;Hum To Mohabbat Karega;;0.0
325173;Justicia letal;;4.9
325373;Dos amantes y un oso;;6.8
325579;Diamond Ruff;;2.4
325789;Infiltrado;0;6.6
326284;Estado crítico;;5.5
326576;Dawn of the Crescent Moon;;2.0
327833;Skin Trade: Tráfico humano;;5.6
328111;Mascotas;;5.9
328307;Rise of the Entrepreneur: The Search for a Better Way;;8.0
328387;Nerve, un juego sin reglas;1;7.1
328425;El regalo;;6.7
329440;El bosque de los suicidios;;4.8
329540;Persecución extrema 4;0;5.8
329833;Zoolander No. 2;;4.7
330770;Évolution;;6.4
331190;Captive;;5.6
331493;Light from the Darkroom;;0.0
331592;Listening;;5.5
331745;Top Spin;;6.8
332285;Antibirth;;4.8
332411;Yo soy la venganza;;4.5
332567;Infierno azul;;6.2
333348;Navidades, ¿bien o en familia?;;5.4
333355;;;8.0
333371;Calle Cloverfield 10;;6.8
334074;Survivor;0;5.4
334527;Actividades criminales;;5.8
334531;My All American;;6.8
335244;Antarctic Edge: 70° South;;0.0
335778;Resucitado;;5.7
335866;Círculo;;6.0
335874;Childless;;4.5
336004;El golpe del siglo;;5.6
339408;El nacimiento de una nación;;6.5
339984;Los milagros del cielo;;6.7
340611;Indignación;;6.8
340816;Christmas Eve;;6.1
342502;Operación Awol-72;;2.8
342521;Keanu;;
343409;Windsor Drive;;2.0
343795;90 minutos en el cielo;;5.4
344466;The World Is Mine;;0.0
345003;10 Days in a Madhouse;;4.3
345911;Nunca apagues la luz;;6.3
346081;Sardaarji;;9.5
347126;Dios no esta muerto 2;;5.7
347548;Containment;;5.1
347755;Wind Walkers;;7.5
347764;Goddess of Love;;6.2
347969;The Ridiculous 6;;4.9
351043;Amnesiac;;4.1
351819;50 sombras muy oscuras;1;4.3
352978;Chain of Command;;5.3
354110;Forsaken;;5.8
354624;Heroes of Dirt;;0.0
355629;The Blade of Don Juan;;0.0
356216;The Rise of the Krays;;4.5
356483;Unnatural;;4.3
356841;Checkmate;;4.2
356987;Abandonados;;5.8
357441;Karachi se Lahore;;8.0
357834;The Algerian;;0.0
357837;Dancin' It's On;;4.3
358451;A Tale of Three Cities;;6.3
360188;Queen Crab;;3.3
360339;;;5.6
361159;Navy Seals vs. Zombies;0;3.5
361398;Theresa Is a Mother;;0.0
361475;Departure;;7.5
361505;Me You and Five Bucks;;10.0
362105;Bienvenidos a la Casa de la Muerte;;6.9
362765;The Sound and the Shadow;;0.0
364083;Mi America;;0.0
365052;The Looking Glass;;7.0
365222;Ip Man 3;;6.5
366967;Dutch Kills;;0.0
367551;American Hero;;5.0
367961;Savva. El corazón del guerrero;;6.4
370464;The Masked Saint;;2.9
370662;Time to Choose;;0.0
370980;Chiamatemi Francesco - Il Papa della gente;;7.3
371085;Sharkskin;;0.0
371690;Rotor DR1;;4.7
373314;Corrupción y poder;;5.3
374461;Mr. Church;;7.0
375290;Airlift;;7.3
375950;Un doctor en la campiña;;6.0
376004;Adulterers;;5.2
376010;Western Religion;;0.0
376659;Malas madres;;6.3
378200;;;5.2
378237;Amidst the Devil's Wings;;0.0
379532;Rodeo Girl;;5.5
380097;America Is Still the Place;;0.0
380733;Fight to the Finish;;5.2
381902;The Monkey King 2: The Legend Begins;;6.0
385383;Zona de lucha;0;3.9
385636;Juliet and Alfa Romeo;;6.0
385736;Kicks;;7.5
386826;A Beginner's Guide to Snuff;;0.0
389425;Código de honor;;4.1
394047;;;5.3
395766;;;0.0
396152;Restoration;;5.3
402515;American Beast;;0.0
407887;Operación Chromite;;5.8
408429;Perfect Cowboy;;5.0
417859;El gato con botas;1;6.4
426067;Midnight Cabaret;;0.0
426469;Growing Up Smith;;7.4
433715;8 Days;;0.0
447027;Running Forever;;0.0
459488;;;0.0
